IQVIA ID,chem_city,chem_state,chem_pincode,chem_name,chem_address,chem_lat,chem_long,chemist_record_index,chemist_id,original_id,chemist_name,chemist_pincode,chemist_latitude_original,chemist_longitude_original,chemist_latitude,chemist_longitude,rejection_reason,coordinate_corrected,coordinate_source
HYD000144,HYDERABAD,TELANGANA,500003,SRI SAI MED&GEN STORES,"6-3-336 NEAR UPPALAMMA TEMPLE NEW BHIOGUDA NEW BHIOGUDA, SECUNDRABAD, ANDHRA PRADESH",40.3047679,-75.8549841,48936,HYD000144,HYD000144,SRI SAI MED&GEN STORES,500003,40.3047679,-75.8549841,40.3047679,-75.8549841,outside_india_bounding_box,,original
HYD000194,HYDERABAD,TELANGANA,500080,JOY MEDICAL & GEN.STORES,"1-3-626, GROUND FLOOR KAVADIGUDA KAVADIGUDA, HYDERABAD, TELANGANA",34.154229,-118.47036,48986,HYD000194,HYD000194,JOY MEDICAL & GEN.STORES,500080,34.154229,-118.47036,34.154229,-118.47036,outside_india_bounding_box,,original
HYD000256,HYDERABAD,TELANGANA,500053,SAI MED & GEN STORES,"RAJANBOWLI FALAKNUMA, HYDERABAD, ANDHRA PRADESH",40.3047679,-75.8549841,49047,HYD000256,HYD000256,SAI MED & GEN STORES,500053,40.3047679,-75.8549841,40.3047679,-75.8549841,outside_india_bounding_box,,original
HYD000389,HYDERABAD,TELANGANA,500072,MAKKA M&G STORES,SHOP NO MC MAKKAH COLONY ROAD KALAPATHER HYDERABAD BESIDE MAKKAH HOSPITAL LANE,21.3890824,39.8579118,49181,HYD000389,HYD000389,MAKKA M&G STORES,500072,21.3890824,39.8579118,21.3890824,39.8579118,outside_india_bounding_box,,original
HYD000493,HYDERABAD,TELANGANA,500040,GALAXY MEDICAL &GEN STORES,"D.NO.43-461/A, RTC COLONY,MOULA ALI MALKAJGIRI MANDAL,R.R.-CIR2.DIST MOULA ALI.R.R, MOULA ALI.R.R,",37.5003164,-122.2424269,49286,HYD000493,HYD000493,GALAXY MEDICAL &GEN STORES,500040,37.5003164,-122.2424269,37.5003164,-122.2424269,outside_india_bounding_box,,original
HYD000495,HYDERABAD,TELANGANA,500053,EVER GREEN MED & GEN STORE,QUADRI CHAMAN QUADRI CHAMAN JANGAMET HYDERABAD,44.08009269999999,-103.222982,49288,HYD000495,HYD000495,EVER GREEN MED & GEN STORE,500053,44.08009269999999,-103.222982,44.08009269999999,-103.222982,outside_india_bounding_box,,original
HYD000524,HYDERABAD,TELANGANA,501512,TAWAKKAL M&G STORES,"H.NO.1-19.ANAZPUR[VILLAGE HAYATH NAGAR MANDAL ANAZPUR,",24.8814289,67.0813143,49316,HYD000524,HYD000524,TAWAKKAL M&G STORES,501512,24.8814289,67.0813143,24.8814289,67.0813143,outside_india_bounding_box,,original
HYD000596,HYDERABAD,TELANGANA,500072,MAGNUM MEDICAL & GENERAL STORE,"SY 1052 HIG PHASE 1 DHARMAREDDY CLOLONY 1ST FLOOR, HYDERABAD 42621442, T G",56.9488181,24.214414,49388,HYD000596,HYD000596,MAGNUM MEDICAL & GENERAL STORE,500072,56.9488181,24.214414,56.9488181,24.214414,outside_india_bounding_box,,original
HYD000688,HYDERABAD,TELANGANA,500028,RAYYAN MEDICAL & GENERAL STORE,12-2-826/A/1/1 00 MEHDIPATNAM ROAD O/ PREETHI HOSPITAL MEHADIPATNAM MEHADIPATNAM,24.6424293,46.7202301,49483,HYD000688,HYD000688,RAYYAN MEDICAL & GENERAL STORE,500028,24.6424293,46.7202301,24.6424293,46.7202301,outside_india_bounding_box,,original
HYD000733,HYDERABAD,TELANGANA,500055,TESLA MEDICAL & GENERAL STORES,"6-111/NR CELLAR MAIN ROAD CHINTAL, HYDERABAD, ANDHRA PRADESH",44.811379,20.4506924,49527,HYD000733,HYD000733,TESLA MEDICAL & GENERAL STORES,500055,44.811379,20.4506924,44.811379,20.4506924,outside_india_bounding_box,,original
HYD000754,HYDERABAD,TELANGANA,500047,SATHYA SAI MED&GEN STORES,"24-60/1,VISHNUPURI COLONY MALKAJGIRI, R.R DIST, 0",40.3047679,-75.8549841,49549,HYD000754,HYD000754,SATHYA SAI MED&GEN STORES,500047,40.3047679,-75.8549841,40.3047679,-75.8549841,outside_india_bounding_box,,original
HYD000763,HYDERABAD,TELANGANA,500074,MAKKAH MED & GEN STORES,"NAWAB SAHEB KUNTA, HYDERABAD,",21.3890824,39.8579118,49558,HYD000763,HYD000763,MAKKAH MED & GEN STORES,500074,21.3890824,39.8579118,21.3890824,39.8579118,outside_india_bounding_box,,original
HYD000815,HYDERABAD,TELANGANA,500025,MOON MED& GEN STORE,"KACHIDUGA KACHIGUDA, HYD",36.0578708,-114.9710145,49609,HYD000815,HYD000815,MOON MED& GEN STORE,500025,36.0578708,-114.9710145,36.0578708,-114.9710145,outside_india_bounding_box,,original
HYD000817,HYDERABAD,TELANGANA,500005,SABA MED & GEN STORES,"OPP. GOVT DISPENSARY HOSPITAL, KUMMAR BASTHI, CHANDRAYANGUTTA, HYDERABAD, TELANGANA 500005",17.6258017,-63.24682120000001,49611,HYD000817,HYD000817,SABA MED & GEN STORES,500005,17.6258017,-63.24682120000001,17.6258017,-63.24682120000001,outside_india_bounding_box,,original
HYD000851,HYDERABAD,TELANGANA,500072,SIRI MEDICAL & GEN STORES,"4-32-127,GROUND FLOOR 4-32-127,GROUND FLOOR GROUND FLOOR 1ST PHASE, HYDERABAD,",17.9388556,-77.10908669999999,49644,HYD000851,HYD000851,SIRI MEDICAL & GEN STORES,500072,17.9388556,-77.10908669999999,17.9388556,-77.10908669999999,outside_india_bounding_box,,original
HYD000856,HYDERABAD,TELANGANA,500053,SRI SAI MED & GEN STORE,D.NO:KANDIKALGATE HYDERABAD KANDIKALGATE (R)HYD KANDIKALGATE (R)HYD,40.3047679,-75.8549841,49649,HYD000856,HYD000856,SRI SAI MED & GEN STORE,500053,40.3047679,-75.8549841,40.3047679,-75.8549841,outside_india_bounding_box,,original
HYD000865,HYDERABAD,TELANGANA,500050,OM SRI SAI MED&GEN STORES,"MADINAGUDA ALLWYN X ROADS MADINAGUDA, HYDERABAD,",40.3047679,-75.8549841,49658,HYD000865,HYD000865,OM SRI SAI MED&GEN STORES,500050,40.3047679,-75.8549841,40.3047679,-75.8549841,outside_india_bounding_box,,original
HYD000880,HYDERABAD,TELANGANA,500036,A.N PHARMACY & GEN STORES,"MADANNAPET 17-2-638, SHOP NO 1, GROUND FLOOR VEGETABLE MARKET, HYDERABAD,",33.7604061,-117.9379983,49672,HYD000880,HYD000880,A.N PHARMACY & GEN STORES,500036,33.7604061,-117.9379983,33.7604061,-117.9379983,outside_india_bounding_box,,original
HYD000892,HYDERABAD,TELANGANA,501401,HEALTH PLUS MEDICAL & GEN STOR,"SY NO 188 KONDLA KOYA MEDCHAL, SECUNDERABAD, TELANGANA STATE",49.8617776,-97.07665949999999,49684,HYD000892,HYD000892,HEALTH PLUS MEDICAL & GEN STOR,501401,49.8617776,-97.07665949999999,49.8617776,-97.07665949999999,outside_india_bounding_box,,original
HYD000903,HYDERABAD,TELANGANA,500028,SRI SAI MED & GEN STORES,"VANASTHALIPURAM PLOT NO 26 EAST SANTHINAGAR COLONY, HYD-BAD,",40.3047679,-75.8549841,49695,HYD000903,HYD000903,SRI SAI MED & GEN STORES,500028,40.3047679,-75.8549841,40.3047679,-75.8549841,outside_india_bounding_box,,original
HYD000909,HYDERABAD,TELANGANA,500018,M.M.Q.R.MED. GEN.STORES,"RAJA NAGAR, RADHA KRISHNA SOCIETY, BORABANDA, HYDERABAD, TELANGANA 500018, INDIA",42.968846,-85.6400486,49701,HYD000909,HYD000909,M.M.Q.R.MED. GEN.STORES,500018,42.968846,-85.6400486,42.968846,-85.6400486,outside_india_bounding_box,,original
HYD000993,HYDERABAD,TELANGANA,500055,SHIVA SAI MED & GEN STORES,"1-25/1,PET BASHEERABAD 1-25/1,PET BAHEERABAD JEEDIMETLA,QUTUBULLAPUR(M), R.R.DISTRICT, ANDHRA PRADESH",40.3047679,-75.8549841,49782,HYD000993,HYD000993,SHIVA SAI MED & GEN STORES,500055,40.3047679,-75.8549841,40.3047679,-75.8549841,outside_india_bounding_box,,original
HYD001029,HYDERABAD,TELANGANA,500008,AL-SHAFA MEDICAL & GEN STORES,"TOLI CHOWKI 9-451/1 & 2 HAKEEMPET MCH CIRCLE, HYD 9010649425,",52.5056399,-1.8921089,49817,HYD001029,HYD001029,AL-SHAFA MEDICAL & GEN STORES,500008,52.5056399,-1.8921089,52.5056399,-1.8921089,outside_india_bounding_box,,original
HYD001033,HYDERABAD,TELANGANA,500080,S.N.MED&GEN STORES,"SANJAYGANDHINAGAR 7-189/NR;NEAR SADANA SCHOOL, HYDERABAD,",52.4454508,13.2977099,49821,HYD001033,HYD001033,S.N.MED&GEN STORES,500080,52.4454508,13.2977099,52.4454508,13.2977099,outside_india_bounding_box,,original
HYD001087,HYDERABAD,TELANGANA,500034,M.J MEDICAL & GENERAL STORES,"MLA COLONY, BANJARA HILLS,",50.2500949,-5.0449319,49876,HYD001087,HYD001087,M.J MEDICAL & GENERAL STORES,500034,50.2500949,-5.0449319,50.2500949,-5.0449319,outside_india_bounding_box,,original
HYD001116,HYDERABAD,TELANGANA,509216,VENKATA SAI MED & GEN ST,"2-22,N.H 44ROAD BESIDE RAGHAVENDRA HOTEL SHADNAGAR, R R DIST, TELANGANA",40.3047679,-75.8549841,49905,HYD001116,HYD001116,VENKATA SAI MED & GEN ST,509216,40.3047679,-75.8549841,40.3047679,-75.8549841,outside_india_bounding_box,,original
HYD001121,HYDERABAD,TELANGANA,500050,REACH PHARMACY & OPTICALS,"4-98 GR FLOOR BESIDE ANU FURNITURE CHANDANAGAR, HYDERABAD, T G",55.8647842,-4.2840316,49911,HYD001121,HYD001121,REACH PHARMACY & OPTICALS,500050,55.8647842,-4.2840316,55.8647842,-4.2840316,outside_india_bounding_box,,original
HYD001135,HYDERABAD,TELANGANA,500050,MY HEALTH PLUS MEDICAL & GENER,"PLOT NO.6 S.NO. 1 GROUND FLOOR PADMAJA COLONY CHANDANGAR, SHARILIGAMPALLY, MANDAL R.R.DI,",49.8617776,-97.07665949999999,49925,HYD001135,HYD001135,MY HEALTH PLUS MEDICAL & GENER,500050,49.8617776,-97.07665949999999,49.8617776,-97.07665949999999,outside_india_bounding_box,,original
HYD001172,HYDERABAD,TELANGANA,500072,SIRI MEDICAL&GENERAL STORES,"ALLWYN COLONY H.NO.4-32-127,SHOP NO.3 GROUND FLOOR,ALLWYN COLONY, HYDERABAD,",17.9388556,-77.10908669999999,49960,HYD001172,HYD001172,SIRI MEDICAL&GENERAL STORES,500072,17.9388556,-77.10908669999999,17.9388556,-77.10908669999999,outside_india_bounding_box,,original
HYD001199,HYDERABAD,TELANGANA,500005,AL-QAYYUM PHARMACY M&GEN STORE,"ERRAKUNTA ERRAKUNTA, ERRAKUNTA,",53.4941396,-1.280507,49987,HYD001199,HYD001199,AL-QAYYUM PHARMACY M&GEN STORE,500005,53.4941396,-1.280507,53.4941396,-1.280507,outside_india_bounding_box,,original
HYD001290,HYDERABAD,TELANGANA,500005,AB MED&GEN STORES,"18-1-350/11/192/1 PHOOL BAGH, HYDERABAD, TELANGANA",40.1983225,44.495378,50079,HYD001290,HYD001290,AB MED&GEN STORES,500005,40.1983225,44.495378,40.1983225,44.495378,outside_india_bounding_box,,original
HYD001392,HYDERABAD,TELANGANA,500018,GLOBE MEDICAL & GENERAL STORES,"BORABANDA D.NO.8-4369/369/95-A/SIII SITE-III, HYDERABAD,",-34.923563,138.604709,50181,HYD001392,HYD001392,GLOBE MEDICAL & GENERAL STORES,500018,-34.923563,138.604709,-34.923563,138.604709,outside_india_bounding_box,,original
HYD001397,HYDERABAD,TELANGANA,500055,KIRANMAYE I M S PHARMACY,"PLOT NO-1,2,3, SY NO-278 & 280, SHAPURNAGER,",29.1845875,-82.13746019999999,50187,HYD001397,HYD001397,KIRANMAYE I M S PHARMACY,500055,29.1845875,-82.13746019999999,29.1845875,-82.13746019999999,outside_india_bounding_box,,original
HYD001450,HYDERABAD,TELANGANA,500091,MADINA MED & GEN STRS,"SAYEEDABAD STATION 16/1/14/1/A SAYEEDA BAD, HYDERABAD,",20.9405869,59.040567599999996,50240,HYD001450,HYD001450,MADINA MED & GEN STRS,500091,20.9405869,59.040567599999996,20.9405869,59.040567599999996,outside_india_bounding_box,,original
HYD001450,HYDERABAD,TELANGANA,500059,MADINA MED & GEN STRS,"SAYEEDABAD STATION 16/1/14/1/A SAYEEDA BAD, HYDERABAD,",20.9405869,59.040567599999996,50241,HYD001450,HYD001450,MADINA MED & GEN STRS,500059,20.9405869,59.040567599999996,20.9405869,59.040567599999996,outside_india_bounding_box,,original
HYD001457,HYDERABAD,TELANGANA,500007,SHREE SAI MED & GEN STORES,"12-13-706 KIAMTI COLONY NO.5 TARNAKA, HYDERABAD, 0",40.3047679,-75.8549841,50247,HYD001457,HYD001457,SHREE SAI MED & GEN STORES,500007,40.3047679,-75.8549841,40.3047679,-75.8549841,outside_india_bounding_box,,original
HYD001472,HYDERABAD,TELANGANA,500028,M.J MEDICAL & GEN,"10-5-391/54/168/A/1, MLA COLONY, BANJARA HILLS, HYDERABAD, TELANGANA 500028",50.2500949,-5.0449319,50262,HYD001472,HYD001472,M.J MEDICAL & GEN,500028,50.2500949,-5.0449319,50.2500949,-5.0449319,outside_india_bounding_box,,original
HYD001511,HYDERABAD,TELANGANA,500001,CFS PHARMACY (A UNIT OF ),"CFS PHARMA AND OPTICALS PVT LTD H.NO.5-9-84/1&84/1/AD,CHAPEL ROAD CFS PHARMA OPTICALS PVT LTD, CHAPEL ROAD,ABIDS,HYD, 500001",40.0108708,-74.98727029999999,50300,HYD001511,HYD001511,CFS PHARMACY (A UNIT OF ),500001,40.0108708,-74.98727029999999,40.0108708,-74.98727029999999,outside_india_bounding_box,,original
HYD001561,HYDERABAD,TELANGANA,500008,VIGHNA SAI MED & GEN ST,"PLOT NO 58 PART IN SY NO 194 GROUND FLOOR SHOP NO 1 KAKATIYA NAGAR, HYDERABAD, ANDHRA PRADESH",40.3047679,-75.8549841,50351,HYD001561,HYD001561,VIGHNA SAI MED & GEN ST,500008,40.3047679,-75.8549841,40.3047679,-75.8549841,outside_india_bounding_box,,original
HYD001566,HYDERABAD,TELANGANA,500053,NEW HABEEB MEDICAL & GENERAL,"PHOOL BAGH NEAR ARIF AZIZ CLINIC, HYDERABAD, 506002",24.9191987,67.0532748,50356,HYD001566,HYD001566,NEW HABEEB MEDICAL & GENERAL,500053,24.9191987,67.0532748,24.9191987,67.0532748,outside_india_bounding_box,,original
HYD001601,HYDERABAD,TELANGANA,500013,SIRI MEDICAL & GEN STORES,NONRGR.FLOOR SRI RAMA COLONY RAMANTHPUR RAMANTHPUR,17.9388556,-77.10908669999999,50390,HYD001601,HYD001601,SIRI MEDICAL & GEN STORES,500013,17.9388556,-77.10908669999999,17.9388556,-77.10908669999999,outside_india_bounding_box,,original
HYD001612,HYDERABAD,TELANGANA,500004,UNIQUE MED & GEN STROE,"14-1-129/28/10/RNR,SURVEY NO.28 PLOT NO.10,PADMAVATI NAGAR,ALLAPUR ALLAPUR, ALLAPUR,",26.7026302,-80.1037011,50401,HYD001612,HYD001612,UNIQUE MED & GEN STROE,500004,26.7026302,-80.1037011,26.7026302,-80.1037011,outside_india_bounding_box,,original
HYD001632,HYDERABAD,TELANGANA,500028,SHAHZ (CHEMIST &DRUGGIST),"12-2-442/2,MURADNAGAR GUDIMALKAPUR, MURADNAGAR,",52.4563126,-1.8682261,50420,HYD001632,HYD001632,SHAHZ (CHEMIST &DRUGGIST),500028,52.4563126,-1.8682261,52.4563126,-1.8682261,outside_india_bounding_box,,original
HYD001707,HYDERABAD,TELANGANA,500028,UNICARE MEDICAL & GEN STORES,"MASABTANK 10-4-771/82/6/A, HYDERABAD,",25.2548048,55.3029573,50493,HYD001707,HYD001707,UNICARE MEDICAL & GEN STORES,500028,25.2548048,55.3029573,25.2548048,55.3029573,outside_india_bounding_box,,original
HYD001797,HYDERABAD,TELANGANA,500014,SRI SAI MED & GEN STORES,"PLOT NO:8 SINGAPALLY,NEAR:HAKIMPET BUS DEPOT HAKIMPET, RR DIST, TELANGANA 0",40.3047679,-75.8549841,50582,HYD001797,HYD001797,SRI SAI MED & GEN STORES,500014,40.3047679,-75.8549841,40.3047679,-75.8549841,outside_india_bounding_box,,original
HYD001866,HYDERABAD,TELANGANA,500035,SAI MED&GEN STORES(SAROORNAGAR,SAROOR NAGAR MANDAL H.NO:GROUND FLOOR OPP TKR KAMANMADHAV NAGAR COLONY RANGAREDDY_CIR(DIST),40.3047679,-75.8549841,50651,HYD001866,HYD001866,SAI MED&GEN STORES(SAROORNAGAR,500035,40.3047679,-75.8549841,40.3047679,-75.8549841,outside_india_bounding_box,,original
HYD001878,HYDERABAD,TELANGANA,500049,SAI SIRI MEDICAL & GENERAL STO,"D NO 1-215/101 TO 109 & 401 TO 410 SAI RANGA BHASKARA RESIDENCY MIYAPUR SERI LINGAMPALLY, HYDERABAD, ANDHRA PRADESH",17.9388556,-77.10908669999999,50663,HYD001878,HYD001878,SAI SIRI MEDICAL & GENERAL STO,500049,17.9388556,-77.10908669999999,17.9388556,-77.10908669999999,outside_india_bounding_box,,original
HYD001914,HYDERABAD,TELANGANA,500090,AQUA PHARMACY & GEN STORES,"SHOP NO 4, BACHUPALLY, HYDERABAD - 500090 (NEAR MAA VILLA).",52.0506122,1.1650391,50698,HYD001914,HYD001914,AQUA PHARMACY & GEN STORES,500090,52.0506122,1.1650391,52.0506122,1.1650391,outside_india_bounding_box,,original
HYD001963,HYDERABAD,TELANGANA,500088,SHIVA SAI MED. & GEN. STORES,"ANIOJUGDA H.NO.4-111/3 ANNOJIGUDA, ANOJIGUDA RR DIST,",40.3047679,-75.8549841,50748,HYD001963,HYD001963,SHIVA SAI MED. & GEN. STORES,500088,40.3047679,-75.8549841,40.3047679,-75.8549841,outside_india_bounding_box,,original
HYD002036,HYDERABAD,TELANGANA,500072,SREE SAI MED&GEN STORES,"CHINTAL;MALLIKARJUNA NAGAR D.NO:6-282/A;HMT ROAD, HYDERABAD,",40.3047679,-75.8549841,50824,HYD002036,HYD002036,SREE SAI MED&GEN STORES,500072,40.3047679,-75.8549841,40.3047679,-75.8549841,outside_india_bounding_box,,original
HYD002045,HYDERABAD,TELANGANA,500032,SRI SAI MED & GEN STORES,"SHERLINGAM PALLY (M) 6-32/2,SHOP NO-15 RAYADARGA, HYDERABAD,",40.3047679,-75.8549841,50834,HYD002045,HYD002045,SRI SAI MED & GEN STORES,500032,40.3047679,-75.8549841,40.3047679,-75.8549841,outside_india_bounding_box,,original
HYD002058,HYDERABAD,TELANGANA,500018,SRI SAI MED&GEN STORES,"13-1-212/1 PLOT NO 114 GROUND FLOOR RAJIV NAGAR MOTINAGAR, HYDERABAD, ANDHRA PRADESH",40.3047679,-75.8549841,50847,HYD002058,HYD002058,SRI SAI MED&GEN STORES,500018,40.3047679,-75.8549841,40.3047679,-75.8549841,outside_india_bounding_box,,original
HYD002059,HYDERABAD,TELANGANA,500079,SAI SIRI MEDICAL & GENERAL S,"CHAMPAPET 9-9/26 ANKITH MULTI SPECIALITY, RANGA REDDY,",17.9388556,-77.10908669999999,50848,HYD002059,HYD002059,SAI SIRI MEDICAL & GENERAL S,500079,17.9388556,-77.10908669999999,17.9388556,-77.10908669999999,outside_india_bounding_box,,original
HYD002191,HYDERABAD,TELANGANA,500028,MJ MEDICAL & GEN STORES,MASAB TANK FIRST LANCER MASAB TANK MASAB TANK HYDERABADZONE ANDHRA PRADESH,50.2500949,-5.0449319,50980,HYD002191,HYD002191,MJ MEDICAL & GEN STORES,500028,50.2500949,-5.0449319,50.2500949,-5.0449319,outside_india_bounding_box,,original
HYD002367,HYDERABAD,TELANGANA,500032,SULTAN PHARMACY & GEN STORES,"SAROOR NAGER 1,2,PLOT NO.15,SURVEY NO.91,92,&93 YERRAKUNTA, RR DIST,",47.85966879999999,-121.8260625,51161,HYD002367,HYD002367,SULTAN PHARMACY & GEN STORES,500032,47.85966879999999,-121.8260625,47.85966879999999,-121.8260625,outside_india_bounding_box,,original
HYD002374,HYDERABAD,TELANGANA,500059,SHIFA MED & GEN STORES,"18-1-337/B/71/1 SAI BABA NAGAR WEST RAKSHAPURAM,SAIDABAD, HYDERABAD, TELANGANA 500059",37.261759,-121.9611045,51168,HYD002374,HYD002374,SHIFA MED & GEN STORES,500059,37.261759,-121.9611045,37.261759,-121.9611045,outside_india_bounding_box,,original
HYD002401,HYDERABAD,TELANGANA,500023,GALAXY MEDICAL & GEN STORES,"YAKUTPURA YAKHUT PURA, HYDERABAD, ANDHRA PRADESH",37.5003164,-122.2424269,51195,HYD002401,HYD002401,GALAXY MEDICAL & GEN STORES,500023,37.5003164,-122.2424269,37.5003164,-122.2424269,outside_india_bounding_box,,original
HYD002405,HYDERABAD,TELANGANA,500007,MEDIGALLERY MEDICAL GENERAL,"12-13-1249/A GROUND FLOOR SREET NO 7 OPP INNOVA HOSPITAL TARNAKA, HYDERABAD-ZONE-2, ANDHRA PRADESH 500007",35.4934686,-97.5639745,51199,HYD002405,HYD002405,MEDIGALLERY MEDICAL GENERAL,500007,35.4934686,-97.5639745,35.4934686,-97.5639745,outside_india_bounding_box,,original
HYD002467,HYDERABAD,TELANGANA,500010,THIRUMALA SAI MED&GEN STROES,OLD ALWAL BHARATHI NAGAR CLY OLD ALWAL SECBAD SECBAD,40.3047679,-75.8549841,51260,HYD002467,HYD002467,THIRUMALA SAI MED&GEN STROES,500010,40.3047679,-75.8549841,40.3047679,-75.8549841,outside_india_bounding_box,,original
HYD002560,HYDERABAD,TELANGANA,500008,KABA CHEMISTS & DRUGGISTS,"D.NO.9-4-76/162,1ST FLOOR,BAQTAWARG UDA,TOLI CHOWKI TOLI CHOWKI, HYDERABAD,",21.4225239,39.8261816,51353,HYD002560,HYD002560,KABA CHEMISTS & DRUGGISTS,500008,21.4225239,39.8261816,21.4225239,39.8261816,outside_india_bounding_box,,original
HYD002666,HYDERABAD,TELANGANA,500053,HEALTH WIN MEDICAL HALL & GENE,"19-5-543/143 AIL NAGAR SHAMSHEERGUNJ OPP WATER FILTER SHAMSHEER GUNJ-53, HYDERABAD, TELANGANA STATE 500053",41.7323282,-86.2676652,51464,HYD002666,HYD002666,HEALTH WIN MEDICAL HALL & GENE,500053,41.7323282,-86.2676652,41.7323282,-86.2676652,outside_india_bounding_box,,original
HYD002670,HYDERABAD,TELANGANA,500070,EMORY MEDI & GEN STORES,"D.NO.4-7-39/3/12,NEAR SAINAGAR MUSHKMAHAL,TEJASWANI NAGAR MUSKHMAHAL, HYDERABAD,",33.7971368,-84.32224,51468,HYD002670,HYD002670,EMORY MEDI & GEN STORES,500070,33.7971368,-84.32224,33.7971368,-84.32224,outside_india_bounding_box,,original
HYD002677,HYDERABAD,TELANGANA,500047,SRI VENKATA SAI MED &GEN STO,"SHAPURNAGAR,JEEDIMETLA SHAPURNAGAR,JEEDIMETLA,",40.3047679,-75.8549841,51475,HYD002677,HYD002677,SRI VENKATA SAI MED &GEN STO,500047,40.3047679,-75.8549841,40.3047679,-75.8549841,outside_india_bounding_box,,original
HYD002687,HYDERABAD,TELANGANA,500038,SRI SHIVA SAI MED&GEN. STORES,"1-451/22/9,SHOP NO:9,GRONUD FLOOR SATYAM THEATRE AMEERPET-16, HYDERABAD, TELANGANA",40.3047679,-75.8549841,51485,HYD002687,HYD002687,SRI SHIVA SAI MED&GEN. STORES,500038,40.3047679,-75.8549841,40.3047679,-75.8549841,outside_india_bounding_box,,original
HYD002776,HYDERABAD,TELANGANA,500028,AZIZIA CHEMIST & DRUGGIST,"MEHDIPATNAM 10-3-14/B/12/1 BESIDE AZIZIA MASJID, 66256610,7032291281,",32.5306814,13.0212924,51576,HYD002776,HYD002776,AZIZIA CHEMIST & DRUGGIST,500028,32.5306814,13.0212924,32.5306814,13.0212924,outside_india_bounding_box,,original
HYD002825,HYDERABAD,TELANGANA,500035,SRI SAI MED & GEN STORES,AMBEDKAR NAGAR AMBEDKAR NAGARCHINTAL RR DIST TELANGANA,40.3047679,-75.8549841,51627,HYD002825,HYD002825,SRI SAI MED & GEN STORES,500035,40.3047679,-75.8549841,40.3047679,-75.8549841,outside_india_bounding_box,,original
HYD003065,HYDERABAD,TELANGANA,500023,AL-DAWA MEDICAL & GEN STORES,"SHOP NO 9-8-203, BADA BAZAAR, GOLCONDA, HYDERABAD - 500008, BESIDE HDFC ATM",-36.9027859,174.7425637,51868,HYD003065,HYD003065,AL-DAWA MEDICAL & GEN STORES,500023,-36.9027859,174.7425637,-36.9027859,174.7425637,outside_india_bounding_box,,original
HYD003095,HYDERABAD,TELANGANA,500075,GOOD HEALTH MEDICA & GEN.STORE,"S.NO.A-4, ST, NO.18, HIMAYAT NAGAR, HYDERABAD, TELANGANA 500029",10.6639018,-61.5313084,51898,HYD003095,HYD003095,GOOD HEALTH MEDICA & GEN.STORE,500075,10.6639018,-61.5313084,10.6639018,-61.5313084,outside_india_bounding_box,,original
HYD003116,HYDERABAD,TELANGANA,500047,BUSHRA MEDICAL & GENERAL STORE,"D.NO:5-269, GROUND FLOOR, MARKET YARD ROAD PARIGI MANDAL, RANGAREDDY_CIR2 DIST,",25.3322729,55.3906035,51918,HYD003116,HYD003116,BUSHRA MEDICAL & GENERAL STORE,500047,25.3322729,55.3906035,25.3322729,55.3906035,outside_india_bounding_box,,original
HYD003141,HYDERABAD,TELANGANA,500008,NEW GOLCONDA MEDICAL & GENERAL,"9-11-430/A/B MOTI DARWAZA GOLCONDA FORTE, HYDERABAD, ANDHRA PRADESH 500029",37.3672744,-88.4864316,51943,HYD003141,HYD003141,NEW GOLCONDA MEDICAL & GENERAL,500008,37.3672744,-88.4864316,37.3672744,-88.4864316,outside_india_bounding_box,,original
HYD003217,HYDERABAD,TELANGANA,500036,SOHAIL MEDICAL & GENERAL STORE,"16-2-661/A/1 AKBERBAGH MALAKPET, HYDERABAD, ANDHRA PRADESH",24.8300615,67.0696718,52020,HYD003217,HYD003217,SOHAIL MEDICAL & GENERAL STORE,500036,24.8300615,67.0696718,24.8300615,67.0696718,outside_india_bounding_box,,original
HYD003309,HYDERABAD,TELANGANA,500004,BROTHERS MED & GEN.STR,"11-5-56,BAZAR GHAT, NAMPALLY,HYD, 500001",41.0396455,28.8133412,52113,HYD003309,HYD003309,BROTHERS MED & GEN.STR,500004,41.0396455,28.8133412,41.0396455,28.8133412,outside_india_bounding_box,,original
HYD003327,HYDERABAD,TELANGANA,500038,SRI VENKAT SAI MED& GEN STORE,"7-38/1 MAIN ROAD GHETKESAR RR DIST, GHETKESAR,",40.3047679,-75.8549841,52130,HYD003327,HYD003327,SRI VENKAT SAI MED& GEN STORE,500038,40.3047679,-75.8549841,40.3047679,-75.8549841,outside_india_bounding_box,,original
HYD003380,HYDERABAD,TELANGANA,500008,AL SHIFA MEDICAL & GEN STORES,"9-10-68/A/2 RESHAMBAGH, GOLCONDA, HYDERABAD, AP",53.4338517,-2.229315,52184,HYD003380,HYD003380,AL SHIFA MEDICAL & GEN STORES,500008,53.4338517,-2.229315,53.4338517,-2.229315,outside_india_bounding_box,,original
HYD003429,HYDERABAD,TELANGANA,500047,SRI SAI MED & GEN.STR,"R.R.TOWERS, CHIRAG ALI LANE, 500004",40.3047679,-75.8549841,52233,HYD003429,HYD003429,SRI SAI MED & GEN.STR,500047,40.3047679,-75.8549841,40.3047679,-75.8549841,outside_india_bounding_box,,original
